"Name";"Link";"Price";"Discount Percentage"
"Vintage Printed Short Sleeve Round Neck Split Hem Dress";"https://eur.shein.com/Vintage-Printed-Short-Sleeve-Round-Neck-Split-Hem-Dress-p-26548164.html";15.00;0
"Sculpting High Waist Seamless Tummy Control Butt Lift Thigh Slimmer Shapewear Leggings";"https://eur.shein.com/Sculpting-High-Waist-Seamless-Tummy-Control-Butt-Lift-Thigh-Slimmer-Shapewear-Leggings-p-24418291.html";12.60;10
"SHEIN LUNE Dragonfly Printed Short Sleeve T-shirt For Women";"https://eur.shein.com/SHEIN-LUNE-Dragonfly-Printed-Short-Sleeve-T-shirt-For-Women-p-26326482.html";4.00;20
"SHEIN LUNE V-Neck Sparkly Sequin Inset T-Shirt";"https://eur.shein.com/SHEIN-LUNE-V-Neck-Sparkly-Sequin-Inset-T-Shirt-p-28776435.html";10.00;0
"Yoga Basic 2pcs Seamless Scrunch Butt Sports Shorts workout";"https://eur.shein.com/Yoga-Basic-2pcs-Seamless-Scrunch-Butt-Sports-Shorts-workout-p-7838017.html";9.00;0
"SHEIN Privé Cut Out Tube Bodycon Dress";"https://eur.shein.com/SHEIN-Priv-Cut-Out-Tube-Bodycon-Dress-p-10399198.html";6.00;0
"SHEIN Swim Basics Ribbed Bikini Set Drawstring Side Bandeau Top & Tie Side Bottom 2 Piece Bathing Suit";"https://eur.shein.com/SHEIN-Swim-Basics-Ribbed-Bikini-Set-Drawstring-Side-Bandeau-Top-Tie-Side-Bottom-2-Piece-Bathing-Suit-p-2923077.html";8.00;20
"SHEIN X Antonella SHEIN SXY Wideband Waist PU Leather Leggings";"https://eur.shein.com/SHEIN-X-Antonella-SHEIN-SXY-Wideband-Waist-PU-Leather-Leggings-p-15187688.html";6.40;20
"EMERY ROSE Women's Feather Printed Dress With 3/4 Sleeves";"https://eur.shein.com/EMERY-ROSE-Women-s-Feather-Printed-Dress-With-3-4-Sleeves-p-26223672.html";12.00;0
"DAZY Solid Color Short Sleeve Square Neck Slim Fit T-Shirt";"https://eur.shein.com/DAZY-Solid-Color-Short-Sleeve-Square-Neck-Slim-Fit-T-Shirt-p-28660533.html";4.00;0
"SHEIN LUNE Spring Musical Grey Colorblock Sweatshirt Dress With Drop Shoulder Long Sleeves";"https://eur.shein.com/SHEIN-LUNE-Spring-Musical-Grey-Colorblock-Sweatshirt-Dress-With-Drop-Shoulder-Long-Sleeves-p-26117213.html";6.75;25
"SHEIN Clasi Contrast Mesh Lantern Sleeve Sequin Bodycon Dress";"https://eur.shein.com/SHEIN-Clasi-Contrast-Mesh-Lantern-Sleeve-Sequin-Bodycon-Dress-p-22741230.html";13.50;25
"SHEIN BAE Fringe Trim Halter Top";"https://eur.shein.com/SHEIN-BAE-Fringe-Trim-Halter-Top-p-13508819.html";8.00;0
"SHEIN Essnce High Waist Phone Pocket Skort";"https://eur.shein.com/SHEIN-Essnce-High-Waist-Phone-Pocket-Skort-p-14585120.html";10.00;0
"SHEIN LUNE Heart & Butterfly Print Tee";"https://eur.shein.com/SHEIN-LUNE-Heart-Butterfly-Print-Tee-p-16230973.html";4.25;15
"SHEIN Essnce Women's Casual White Texture Cropped Front Slit T-Shirt For Summer";"https://eur.shein.com/SHEIN-Essnce-Women-s-Casual-White-Texture-Cropped-Front-Slit-T-Shirt-For-Summer-p-29422868.html";4.00;0
"Dazy Star Solid Round Neck Tee";"https://eur.shein.com/Dazy-Star-Solid-Round-Neck-Tee-p-26092833.html";4.00;0
"Kangaroo Pocket Drop Shoulder Drawstring Hoodie";"https://eur.shein.com/Kangaroo-Pocket-Drop-Shoulder-Drawstring-Hoodie-p-23541830.html";7.20;20
"SHEIN BASICS 1pc Solid Slim Fit Tee Bodysuit";"https://eur.shein.com/SHEIN-BASICS-1pc-Solid-Slim-Fit-Tee-Bodysuit-p-13331325.html";6.00;0
"Floral Embroidered Mesh Panel Satin Cami Slip Dress";"https://eur.shein.com/Floral-Embroidered-Mesh-Panel-Satin-Cami-Slip-Dress-p-27794153.html";7.00;0
"SHEIN EZwear Wide Waistband Flare Leg Pants";"https://eur.shein.com/SHEIN-EZwear-Wide-Waistband-Flare-Leg-Pants-p-5467522.html";10.00;0
"SHEIN LUNE Women's Striped Casual T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-Striped-Casual-T-Shirt-p-28812613.html";4.00;0
"GLOWMODE 24" FeatherFit™ Low Impact 7/8 Leggings";"https://eur.shein.com/GLOWMODE-24-FeatherFit-Low-Impact-7-8-Leggings-p-3065650.html";20.00;0
"SHEIN Clasi Printed Turtle Neck High Low Hem Dress";"https://eur.shein.com/SHEIN-Clasi-Printed-Turtle-Neck-High-Low-Hem-Dress-p-24179580.html";11.20;30
"SHEIN Essnce Solid High Neck Rib Knit Sweater";"https://eur.shein.com/SHEIN-Essnce-Solid-High-Neck-Rib-Knit-Sweater-p-7127817.html";7.20;20
"SHEIN Frenchy Cable Knit Sweater Vest Without Blouse";"https://eur.shein.com/SHEIN-Frenchy-Cable-Knit-Sweater-Vest-Without-Blouse-p-3489205.html";8.80;20
"SHEIN LUNE Solid Roll Up Sleeve Studded Detail Tee";"https://eur.shein.com/SHEIN-LUNE-Solid-Roll-Up-Sleeve-Studded-Detail-Tee-p-24643765.html";13.00;0
"ROMWE Fairycore Off-Shoulder Top With 3d Rose Decoration, Lace And Ribbon Detailing";"https://eur.shein.com/ROMWE-Fairycore-Off-Shoulder-Top-With-3d-Rose-Decoration-Lace-And-Ribbon-Detailing-p-29921645.html";15.00;0
"Yoga Basic Solid Tummy Control Sports Leggings";"https://eur.shein.com/Yoga-Basic-Solid-Tummy-Control-Sports-Leggings-p-17248358.html";8.00;0
"SHEIN BAE Solid Ruched Slim Fit Tee";"https://eur.shein.com/SHEIN-BAE-Solid-Ruched-Slim-Fit-Tee-p-24069511.html";6.00;0
"SHEIN Essnce Marled Knit Drop Shoulder Open Front Cardigan";"https://eur.shein.com/SHEIN-Essnce-Marled-Knit-Drop-Shoulder-Open-Front-Cardigan-p-18339510.html";18.00;0
"SHEIN Frenchy High Neck Slim Fit Basic Tee";"https://eur.shein.com/SHEIN-Frenchy-High-Neck-Slim-Fit-Basic-Tee-p-2247360.html";3.20;20
"SHEIN Tall High Waist Straight Leg Jeans";"https://eur.shein.com/SHEIN-Tall-High-Waist-Straight-Leg-Jeans-p-11497015.html";16.80;20
"NEW SHEIN SXY Ladies' Off Shoulder Mesh Cut-Out Halter Neck Tie Waist Dress Birthday Outfit Spring Women Clothes Valentine Day";"https://eur.shein.com/SHEIN-SXY-Ladies-Off-Shoulder-Mesh-Cut-Out-Halter-Neck-Tie-Waist-Dress-Birthday-Outfit-Spring-Women-Clothes-Valentine-Day-p-27923917.html";7.00;0
"EMERY ROSE Houndstooth Print Fitted Dress";"https://eur.shein.com/EMERY-ROSE-Houndstooth-Print-Fitted-Dress-p-25101031.html";10.00;0
"SHEIN EZwear Women's Knitted Slim Fit Suit Set, Dark Grey";"https://eur.shein.com/SHEIN-EZwear-Women-s-Knitted-Slim-Fit-Suit-Set-Dark-Grey-p-26282455.html";19.00;0
"SHEIN Essnce Letter Graphic Drop Shoulder Tee";"https://eur.shein.com/SHEIN-Essnce-Letter-Graphic-Drop-Shoulder-Tee-p-22061394.html";6.40;20
"Yoga Basic Solid Half Zip Sports Sweatshirt";"https://eur.shein.com/Yoga-Basic-Solid-Half-Zip-Sports-Sweatshirt-p-13330886.html";8.00;0
"SHEIN Clasi Cable Knit Drop Shoulder Open Front Cardigan";"https://eur.shein.com/SHEIN-Clasi-Cable-Knit-Drop-Shoulder-Open-Front-Cardigan-p-22066070.html";21.00;0
"SHEIN Mulvari Letter & Moon Printed Short Sleeve T-Shirt";"https://eur.shein.com/SHEIN-Mulvari-Letter-Moon-Printed-Short-Sleeve-T-Shirt-p-29688029.html";8.00;0
"Yoga Basic Seamless Wide Waistband Scrunch Butt Sports Shorts";"https://eur.shein.com/Yoga-Basic-Seamless-Wide-Waistband-Scrunch-Butt-Sports-Shorts-p-10476320.html";7.00;0
"SHEIN EZwear Striped Print Drop Shoulder Tee";"https://eur.shein.com/SHEIN-EZwear-Striped-Print-Drop-Shoulder-Tee-p-12241734.html";4.00;0
"SHEIN BASICS Solid Round Neck Fitted Tank Bodysuit";"https://eur.shein.com/SHEIN-BASICS-Solid-Round-Neck-Fitted-Tank-Bodysuit-p-10317564.html";4.00;20
"SHEIN ICON Mock Neck Metallic Crop Tee";"https://eur.shein.com/SHEIN-ICON-Mock-Neck-Metallic-Crop-Tee-p-25412136.html";6.00;0
"SHEIN LUNE Contrast Sequin Pocket Patched Tee";"https://eur.shein.com/SHEIN-LUNE-Contrast-Sequin-Pocket-Patched-Tee-p-18314084.html";5.00;0
"NEW SHEIN VCAY Frayed Hem Washed Denim Skirt";"https://eur.shein.com/SHEIN-VCAY-Frayed-Hem-Washed-Denim-Skirt-p-28970256.html";23.00;0
"Milk Silk Alphabet & Heart Printed Bowknot Decorated Sleeping Pants";"https://eur.shein.com/Milk-Silk-Alphabet-Heart-Printed-Bowknot-Decorated-Sleeping-Pants-p-25919202.html";5.10;15
"SHEIN Clasi Women's Simple Daily Dress";"https://eur.shein.com/SHEIN-Clasi-Women-s-Simple-Daily-Dress-p-26500824.html";11.00;0
"SHEIN Swim Basics High Leg Bikini Panty";"https://eur.shein.com/SHEIN-Swim-Basics-High-Leg-Bikini-Panty-p-1492147.html";4.00;0
"SHEIN Clasi High Waist Button Detail Skinny Pants";"https://eur.shein.com/SHEIN-Clasi-High-Waist-Button-Detail-Skinny-Pants-p-25498930.html";7.00;0
"SHEIN Lady Contrast Sequin Mesh Sleeve Draped Front Jumpsuit";"https://eur.shein.com/SHEIN-Lady-Contrast-Sequin-Mesh-Sleeve-Draped-Front-Jumpsuit-p-23237428.html";23.00;0
"SHEIN VCAY Women's Tie-Dye Cut Out Shoulder T-Shirt (Perfect For Vacation)";"https://eur.shein.com/SHEIN-VCAY-Women-s-Tie-Dye-Cut-Out-Shoulder-T-Shirt-Perfect-For-Vacation-p-29790014.html";5.00;0
"SHEIN LUNE Confetti Heart Print Batwing Sleeve Tunic Dress";"https://eur.shein.com/SHEIN-LUNE-Confetti-Heart-Print-Batwing-Sleeve-Tunic-Dress-p-19818957.html";5.95;15
"Contrast Binding Satin Night Set";"https://eur.shein.com/Contrast-Binding-Satin-Night-Set-p-9868986.html";14.00;0
"EMERY ROSE Contrast Sequin V Neck Blouse";"https://eur.shein.com/EMERY-ROSE-Contrast-Sequin-V-Neck-Blouse-p-24643244.html";7.50;25
"SHEIN BIZwear Solid Black Stretchy High Neck Sheer Mesh Insert Slim Fit T-Shirt Bodysuit";"https://eur.shein.com/SHEIN-BIZwear-Solid-Black-Stretchy-High-Neck-Sheer-Mesh-Insert-Slim-Fit-T-Shirt-Bodysuit-p-24112074.html";4.80;20
"Striped Button Up Satin PJ Set";"https://eur.shein.com/Striped-Button-Up-Satin-PJ-Set-p-2430424.html";18.00;0
"SHEIN LUNE Women's Floral Printed Patchwork Short Sleeve T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-Floral-Printed-Patchwork-Short-Sleeve-T-Shirt-p-29436101.html";5.00;0
"SHEIN Light Wash Wide Leg Jeans";"https://eur.shein.com/SHEIN-Light-Wash-Wide-Leg-Jeans-p-10987180.html";16.00;20
"Solid Thermal Lined Pullover & Knot Front Sweatpants";"https://eur.shein.com/Solid-Thermal-Lined-Pullover-Knot-Front-Sweatpants-p-12426857.html";14.40;20
"SHEIN Essnce Solid V Neck Tee";"https://eur.shein.com/SHEIN-Essnce-Solid-V-Neck-Tee-p-10573861.html";4.00;0
"SHEIN Essnce Off Shoulder Knot Side Cover Up Dress Without Bikini";"https://eur.shein.com/SHEIN-Essnce-Off-Shoulder-Knot-Side-Cover-Up-Dress-Without-Bikini-p-17913891.html";13.00;0
"SHEIN Belle Contrast Lace Ruffle Trim Draped Formal Dress";"https://eur.shein.com/SHEIN-Belle-Contrast-Lace-Ruffle-Trim-Draped-Formal-Dress-p-25915558.html";38.00;0
"SHEIN VCAY Ladies' Solid Color Hollow Embroidery Draped Collar Off-Shoulder T-Shirt";"https://eur.shein.com/SHEIN-VCAY-Ladies-Solid-Color-Hollow-Embroidery-Draped-Collar-Off-Shoulder-T-Shirt-p-29493343.html";13.00;0
"Solid Drop Shoulder Hoodie & Sweatpants";"https://eur.shein.com/Solid-Drop-Shoulder-Hoodie-Sweatpants-p-25332890.html";15.00;25
"SHEIN Swim Mod Frill Trim Eyelet Embroidery Push Up Bikini Swimsuit";"https://eur.shein.com/SHEIN-Swim-Mod-Frill-Trim-Eyelet-Embroidery-Push-Up-Bikini-Swimsuit-p-9624392.html";8.00;20
"SHEIN VCAY Allover Floral Knot Split Thigh A-line Dress";"https://eur.shein.com/SHEIN-VCAY-Allover-Floral-Knot-Split-Thigh-A-line-Dress-p-8026567.html";16.00;0
"DAZY Solid Drop Shoulder Crop Tee";"https://eur.shein.com/DAZY-Solid-Drop-Shoulder-Crop-Tee-p-13712331.html";9.00;0
"SHEIN Belle Asymmetric Detail Halter Neck Backless Satin Dress";"https://eur.shein.com/SHEIN-Belle-Asymmetric-Detail-Halter-Neck-Backless-Satin-Dress-p-12143798.html";19.00;0
"SHEIN BAE Casual And Sexy Knotted Backless Crop Top";"https://eur.shein.com/SHEIN-BAE-Casual-And-Sexy-Knotted-Backless-Crop-Top-p-29797932.html";8.00;0
"SHEIN ICON Top-stitching Flap Pocket Side Cargo Jeans";"https://eur.shein.com/SHEIN-ICON-Top-stitching-Flap-Pocket-Side-Cargo-Jeans-p-21333682.html";17.60;20
"Contrast Embroidery Mesh Cami Prom Dress";"https://eur.shein.com/Contrast-Embroidery-Mesh-Cami-Prom-Dress-p-23641091.html";118.00;0
"Women's Plaid Pajama Set";"https://eur.shein.com/Women-s-Plaid-Pajama-Set-p-26731048.html";11.20;20
"Solid Ribbed Knit Lounge Set";"https://eur.shein.com/Solid-Ribbed-Knit-Lounge-Set-p-19732392.html";14.25;25
"MUXXN Split Thigh Satin Cami Formal Dress";"https://eur.shein.com/MUXXN-Split-Thigh-Satin-Cami-Formal-Dress-p-22233769.html";52.00;0
"SHEIN LUNE Western Style Peaslee Cactus Pattern Round Neck Short Sleeve T-Shirt For Leisure";"https://eur.shein.com/SHEIN-LUNE-Western-Style-Peaslee-Cactus-Pattern-Round-Neck-Short-Sleeve-T-Shirt-For-Leisure-p-29848833.html";4.00;0
"SHEIN Frenchy Frill Trim Ribbed Knit Cardigan";"https://eur.shein.com/SHEIN-Frenchy-Frill-Trim-Ribbed-Knit-Cardigan-p-11039131.html";12.75;25
"Joyfunear Lace Up Backless Draped Collar Split Thigh Formal Dress";"https://eur.shein.com/Joyfunear-Lace-Up-Backless-Draped-Collar-Split-Thigh-Formal-Dress-p-11293070.html";35.00;0
"Bikini Swimwear Set With Shell Decor";"https://eur.shein.com/Bikini-Swimwear-Set-With-Shell-Decor-p-25133372.html";14.00;0
"Women's Embroidered Mesh Dress With Flouncing Hem For Evening Party";"https://eur.shein.com/Women-s-Embroidered-Mesh-Dress-With-Flouncing-Hem-For-Evening-Party-p-25655590.html";130.00;0
"SHEIN SXY Women's Gray V-Neck Short Sleeve T-Shirt With Arc-Shaped Hemline, Gathered Details And Cap Sleeves";"https://eur.shein.com/SHEIN-SXY-Women-s-Gray-V-Neck-Short-Sleeve-T-Shirt-With-Arc-Shaped-Hemline-Gathered-Details-And-Cap-Sleeves-p-29429810.html";6.00;0
"SHEIN LUNE Women's Heart Pattern Batwing Short Sleeve T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-Heart-Pattern-Batwing-Short-Sleeve-T-Shirt-p-28942709.html";6.00;0
"SHEIN Privé Pleated Puff Sleeve T-Shirt With Ruffled Sweetheart Collar";"https://eur.shein.com/SHEIN-Priv-Pleated-Puff-Sleeve-T-Shirt-With-Ruffled-Sweetheart-Collar-p-29217277.html";5.00;0
"SHEIN EZwear Music Festival Light Bulb Print Casual T-Shirt";"https://eur.shein.com/SHEIN-EZwear-Music-Festival-Light-Bulb-Print-Casual-T-Shirt-p-29514933.html";6.00;0
"NEW SHEIN MOD Women'S Rolled Cuff Hem Denim Shorts";"https://eur.shein.com/SHEIN-MOD-Women-S-Rolled-Cuff-Hem-Denim-Shorts-p-27697762.html";14.00;0
"SHEIN LUNE Spring/Summer Women's Short Sleeve Green Flower St. Patrick's Day T-Shirt Top";"https://eur.shein.com/SHEIN-LUNE-Spring-Summer-Women-s-Short-Sleeve-Green-Flower-St-Patrick-s-Day-T-Shirt-Top-p-29449102.html";5.00;0
"SHEIN BAE Women's Asymmetrical Collar Ruched Perspective Tight T-Shirt";"https://eur.shein.com/SHEIN-BAE-Women-s-Asymmetrical-Collar-Ruched-Perspective-Tight-T-Shirt-p-29419403.html";5.00;0
"SHEIN WYWH Women's Off-Shoulder Short Sleeve T-Shirt With Frill Trim";"https://eur.shein.com/SHEIN-WYWH-Women-s-Off-Shoulder-Short-Sleeve-T-Shirt-With-Frill-Trim-p-29245472.html";8.00;0
"ROMWE Fairycore Women's Off-Shoulder V-Neck Lace-Up T-Shirt With Asymmetrical Hem";"https://eur.shein.com/ROMWE-Fairycore-Women-s-Off-Shoulder-V-Neck-Lace-Up-T-Shirt-With-Asymmetrical-Hem-p-29921647.html";18.00;0
"SHEIN LUNE Color Block Striped Raglan Sleeve T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Color-Block-Striped-Raglan-Sleeve-T-Shirt-p-29034643.html";8.00;0
"Anitta X SHEIN SHEIN Coolane Polka Dot Print Bodycon Crop Top";"https://eur.shein.com/Anitta-X-SHEIN-SHEIN-Coolane-Polka-Dot-Print-Bodycon-Crop-Top-p-28996082.html";5.00;0
"SHEIN LUNE Women's V-Neck Drop Shoulder Short Sleeve T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-V-Neck-Drop-Shoulder-Short-Sleeve-T-Shirt-p-29793685.html";6.00;0
"SHEIN Tall Women's Heart Design Sheer Mesh Long Sleeve T-Shirt";"https://eur.shein.com/SHEIN-Tall-Women-s-Heart-Design-Sheer-Mesh-Long-Sleeve-T-Shirt-p-29567723.html";10.00;0
"SHEIN Slayr Women's Slogan Lip Print Round Neck T-Shirt";"https://eur.shein.com/SHEIN-Slayr-Women-s-Slogan-Lip-Print-Round-Neck-T-Shirt-p-29883838.html";5.00;0
"SHEIN LUNE Women's Metallic Bat Print Short Sleeve T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-Metallic-Bat-Print-Short-Sleeve-T-Shirt-p-29312983.html";10.00;0
"DAZY Solid Color V Neck Slim Fit Short Sleeve Women's T-Shirt";"https://eur.shein.com/DAZY-Solid-Color-V-Neck-Slim-Fit-Short-Sleeve-Women-s-T-Shirt-p-27844532.html";4.00;0
"SHEIN Slayr Women's Short Sleeve Graphic Print Round Neck T-Shirt With A Sexy Twist";"https://eur.shein.com/SHEIN-Slayr-Women-s-Short-Sleeve-Graphic-Print-Round-Neck-T-Shirt-With-A-Sexy-Twist-p-29550305.html";4.00;0
"ROMWE Fairycore Women's Asymmetrical Neckline T-Shirt With Small Floral Print Patchwork";"https://eur.shein.com/ROMWE-Fairycore-Women-s-Asymmetrical-Neckline-T-Shirt-With-Small-Floral-Print-Patchwork-p-29921624.html";5.00;0
"DAZY V-Neck Long Sleeve T-Shirt";"https://eur.shein.com/DAZY-V-Neck-Long-Sleeve-T-Shirt-p-29268813.html";4.00;0
"Women's Loose-Fit T-Shirt With Marine Life Print";"https://eur.shein.com/Women-s-Loose-Fit-T-Shirt-With-Marine-Life-Print-p-29733133.html";8.00;0
"SHEIN ICON Women's Rhinestone Decor One Shoulder Bell Sleeve Asymmetric Hem T-Shirt";"https://eur.shein.com/SHEIN-ICON-Women-s-Rhinestone-Decor-One-Shoulder-Bell-Sleeve-Asymmetric-Hem-T-Shirt-p-29802003.html";20.00;0
"DAZY Women's Short Sleeve V-Neck Lettuce Edge T-Shirt";"https://eur.shein.com/DAZY-Women-s-Short-Sleeve-V-Neck-Lettuce-Edge-T-Shirt-p-29036289.html";4.00;0
"Women'S Round Neck Long Sleeve Top And Flamingo Pattern Printed Pants Pajama Set";"https://eur.shein.com/Women-S-Round-Neck-Long-Sleeve-Top-And-Flamingo-Pattern-Printed-Pants-Pajama-Set-p-27167737.html";10.00;0
"ROMWE Grunge Punk Women'S Slim Fit Striped T-Shirt With Pleated Details And Lace Trim";"https://eur.shein.com/ROMWE-Grunge-Punk-Women-S-Slim-Fit-Striped-T-Shirt-With-Pleated-Details-And-Lace-Trim-p-29921724.html";15.00;0
"SHEIN Frenchy Solid Color Backless T-Shirt With Bust Ruching Detail, Slim Fit";"https://eur.shein.com/SHEIN-Frenchy-Solid-Color-Backless-T-Shirt-With-Bust-Ruching-Detail-Slim-Fit-p-29824241.html";8.00;0
"ROMWE Grunge Punk Ladies' Punk Street Style Valentine's Day Slogan Print Shorts And Fitted T-Shirt";"https://eur.shein.com/ROMWE-Grunge-Punk-Ladies-Punk-Street-Style-Valentine-s-Day-Slogan-Print-Shorts-And-Fitted-T-Shirt-p-29921716.html";5.00;0
"SHEIN LUNE Women's V-Neck T-Shirt With Hollow Out Shoulder Design";"https://eur.shein.com/SHEIN-LUNE-Women-s-V-Neck-T-Shirt-With-Hollow-Out-Shoulder-Design-p-29609839.html";8.00;0
"NEW SHEIN SXY Women'S Crisscross Strap Backless Skinny Jumpsuit With Bandage Floral Flocked Fabric Solid Color High Waisted Pants V-Shaped Cross Waistband Valentine Day Dress
Date Night Dress
Spring Women Clothes
Birthday Outfit
Prom Dress 
Bachelorette Party 
Cocktail Dress Short 
Evening Dress";"https://eur.shein.com/SHEIN-SXY-Women-S-Crisscross-Strap-Backless-Skinny-Jumpsuit-With-Bandage-Floral-Flocked-Fabric-Solid-Color-High-Waisted-Pants-V-Shaped-Cross-Waistband-Valentine-Day-Dress-Date-Night-Dress-Spring-Women-Clothes-Birthday-Outfit-Prom-Dress-Bachelorette-Party-Cocktail-Dress-Short-Evening-Dress-p-27791404.html";11.00;0
"SHEIN LUNE Women's T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-T-Shirt-p-28770850.html";6.00;0
"NEW Heart & Letter Print Pajama Set";"https://eur.shein.com/Heart-Letter-Print-Pajama-Set-p-28256016.html";7.00;0
"DAZY Women's Short Sleeve Round Neck T-Shirt With Slogan Print";"https://eur.shein.com/DAZY-Women-s-Short-Sleeve-Round-Neck-T-Shirt-With-Slogan-Print-p-29706960.html";9.00;0
"NEW SHEIN SXY Denim Front Slit Skirt";"https://eur.shein.com/SHEIN-SXY-Denim-Front-Slit-Skirt-p-27782096.html";16.00;0
"SHEIN Swim Vcay Women's Floral Printed Halter Neck Swimsuit Set Carnival";"https://eur.shein.com/SHEIN-Swim-Vcay-Women-s-Floral-Printed-Halter-Neck-Swimsuit-Set-Carnival-p-26653455.html";6.40;20
"ROMWE Kawaii Women's Short Sleeve T-Shirt With Embroidered Plants And Cat";"https://eur.shein.com/ROMWE-Kawaii-Women-s-Short-Sleeve-T-Shirt-With-Embroidered-Plants-And-Cat-p-29921640.html";9.00;0
"Women's Solid Color Bikini Bottoms With Pleats";"https://eur.shein.com/Women-s-Solid-Color-Bikini-Bottoms-With-Pleats-p-26822340.html";4.00;20
"SHEIN EZwear Cut Out Ruched Bust Pink Crop Top";"https://eur.shein.com/SHEIN-EZwear-Cut-Out-Ruched-Bust-Pink-Crop-Top-p-26315424.html";4.00;20
"SHEIN ICON Solid Cut Out Bodysuit With Arm Sleeves";"https://eur.shein.com/SHEIN-ICON-Solid-Cut-Out-Bodysuit-With-Arm-Sleeves-p-22792609.html";12.00;0
"SHEIN Essnce Women's Solid Color Ruched Cropped T-shirt";"https://eur.shein.com/SHEIN-Essnce-Women-s-Solid-Color-Ruched-Cropped-T-shirt-p-25902827.html";5.00;0
"SHEIN LUNE Figure Graphic Tee";"https://eur.shein.com/SHEIN-LUNE-Figure-Graphic-Tee-p-13205164.html";5.00;0
"SHEIN Essnce Women's Oil Painting Print Short Sleeve T-shirt";"https://eur.shein.com/SHEIN-Essnce-Women-s-Oil-Painting-Print-Short-Sleeve-T-shirt-p-26570871.html";3.20;20
"SHEIN LUNE Women's Spring/Summer Off Shoulder Crisscross Strap Decor Tightened Cuff Casual Long Sleeve T-Shirt";"https://eur.shein.com/SHEIN-LUNE-Women-s-Spring-Summer-Off-Shoulder-Crisscross-Strap-Decor-Tightened-Cuff-Casual-Long-Sleeve-T-Shirt-p-23297465.html";5.00;0
"SHEIN LUNE Ladies' White Plaid Top With Lace Sleeves";"https://eur.shein.com/SHEIN-LUNE-Ladies-White-Plaid-Top-With-Lace-Sleeves-p-24595066.html";8.00;0
"SHEIN LUNE Women's Pink Lace Sleeve Patchwork Waffle Grid Top";"https://eur.shein.com/SHEIN-LUNE-Women-s-Pink-Lace-Sleeve-Patchwork-Waffle-Grid-Top-p-26587756.html";8.00;0
"Women's High Waist Wide Leg Solid Color Casual Pants With Elastic Waistband";"https://eur.shein.com/Women-s-High-Waist-Wide-Leg-Solid-Color-Casual-Pants-With-Elastic-Waistband-p-26858661.html";11.57;11
"SHEIN EZwear Foldover Off Shoulder Bell Sleeve Crop Tee";"https://eur.shein.com/SHEIN-EZwear-Foldover-Off-Shoulder-Bell-Sleeve-Crop-Tee-p-22066198.html";6.00;0
"SHEIN BAE Backless Lace Up Crop Cami Top";"https://eur.shein.com/SHEIN-BAE-Backless-Lace-Up-Crop-Cami-Top-p-6324082.html";4.00;0
"Yoga Trendy Floral Print Phone Pocket Side Sports Leggings";"https://eur.shein.com/Yoga-Trendy-Floral-Print-Phone-Pocket-Side-Sports-Leggings-p-17465046.html";8.00;0
"Women's Solid Color Fleece Hooded Sweatshirt With Drawstring";"https://eur.shein.com/Women-s-Solid-Color-Fleece-Hooded-Sweatshirt-With-Drawstring-p-27964839.html";8.00;20
"SHEIN Swim Y2GLAM Butterfly & Floral Print Cover Up Dress";"https://eur.shein.com/SHEIN-Swim-Y2GLAM-Butterfly-Floral-Print-Cover-Up-Dress-p-18466377.html";8.00;0
"Yoga Basic Seamless High Stretch Sports Biker Shorts";"https://eur.shein.com/Yoga-Basic-Seamless-High-Stretch-Sports-Biker-Shorts-p-10076802.html";4.00;0
"Owl Print Tee";"https://eur.shein.com/Owl-Print-Tee-p-18648038.html";3.20;20
"Yoga Basic Wide Waistband Sports Leggings";"https://eur.shein.com/Yoga-Basic-Wide-Waistband-Sports-Leggings-p-13746212.html";5.60;20
"DAZY Slant Pocket Wide Leg Jeans";"https://eur.shein.com/DAZY-Slant-Pocket-Wide-Leg-Jeans-p-18995840.html";17.60;20
